date,value
1075500,1.21768
1075800,1.22
1076100,1.27665
1076400,1.283
1076700,1.34478
1077000,1.38642
1077300,1.41831
1077600,1.46664
1077900,1.479
1078200,1.52298
1078500,1.56538
1078800,1.59866
1079100,1.612
1079400,1.67827
1079700,1.707
1080000,1.76223
1080300,1.818
1080600,1.8309
1080900,1.844
1081200,1.89411
1081500,1.93441
1081800,1.98532
1082100,2.026
1082400,2.04182
1082700,2.058
1083000,2.08684
1083300,2.156
1083600,2.16781
1083900,2.196
1084200,2.20581
1084500,2.23183
1084800,2.25932
1085100,2.301
1085400,2.31129
1085700,2.336
1086000,2.34304
1086300,2.36
1086600,2.3682
1086900,2.448
1087200,2.45209
1087500,2.492
1087800,2.49507
1088100,2.525
1088400,2.5281
1088700,2.559
1089000,2.56123
1089300,2.583
1089600,2.58558
1089900,2.6075
1090200,2.59856
1090500,2.63221
1090800,2.63958
1091100,2.667
1091400,2.667
1091700,2.69131
1092000,2.69767
1092300,2.71979
1092600,2.72494
1092900,2.72996
1093200,2.74086
1093500,2.742
1093800,2.76128
1094100,2.77
1094400,2.7636
1094700,2.76011
1095000,2.76344
1095300,2.765
1095600,2.77877
1095900,2.785
1096200,2.81481
1096500,2.81908
1096800,2.84482
1097100,2.859
1097400,2.86388
1097700,2.869
1098000,2.87188
1098300,2.879
1098600,2.88144
1098900,2.884
1099200,2.89835
1099500,2.934
1099800,2.93886
1100100,2.944
1100400,2.94402
1100700,2.94551
1101000,2.95222
1101300,2.973
1101600,2.97367
1101900,2.981
1102200,2.98108
1102500,2.9862
1102800,2.98626
1103100,2.997
1103400,3.00012
1103700,3.008
1104000,3.00658
1104300,3.003
1104600,3.00896
1104900,3.024
1105200,3.02325
1105500,3.015
1105800,3.014
1106100,3.0136
1106400,3.015
1106700,3.00267
1107000,3.001
1107300,3.00717
1107600,3.008
1107900,3.03532
1108200,3.039
1108500,3.06453
1108800,3.068
1109100,3.08474
1109400,3.08732
1109700,3.091
1110000,3.10331
1110300,3.105
1110600,3.1134
1110900,3.1226
1111200,3.12857
1111500,3.132
1111800,3.14663
1112100,3.1586
1112400,3.1857
1112700,3.204
1113000,3.20544
1113300,3.207
1113600,3.20461
1113900,3.21641
1114200,3.21757
1114500,3.227
1114800,3.22324
1115100,3.21195
1115400,3.20478
1115700,3.212
1116000,3.21006
1116300,3.205
1116600,3.21084
1116900,3.22672
1117200,3.23203
1117500,3.247
1117800,3.25721
1118100,3.284
1118400,3.28685
1118700,3.29239
1119000,3.2943
1119300,3.331
1119600,3.33295
1119900,3.357
1120200,3.35738
1120500,3.36881
1120800,3.36577
1121100,3.367
1121400,3.36812
1121700,3.382
1122000,3.3832
1122300,3.3984
1122600,3.41353
1122900,3.42033
1123200,3.41917
1123500,3.42448
1123800,3.42391
1124100,3.43304
1124400,3.44648
1124700,3.46063
1125000,3.47282
1125300,3.48457
1125600,3.487
1125900,3.50101
1126200,3.50302
1126500,3.50521
1126800,3.5071
1127100,3.53
1127400,3.51991
1127700,3.515
1128000,3.5033
1128300,3.46121
1128600,3.44822
1128900,3.444
1129200,3.43594
1129500,3.432
1129800,3.41892
1130100,3.416
1130400,3.40615
1130700,3.385
1131000,3.3676
1131300,3.348
1131600,3.32209
1131900,3.2801
1132200,3.24191
1132500,3.196
1132800,3.1865
1133100,3.16233
1133400,3.13084
1133700,3.094
1134000,3.07075
1134300,3.007
1134600,2.9955
1134900,2.95441
1135200,2.94592
1135500,2.838
1135800,2.81423
1136100,2.749
1136400,2.73005
1136700,2.678
1137000,2.66013
1137300,2.611
1137600,2.60415
1137900,2.508
1138200,2.49288
1138500,2.43563
1138800,2.3931
1139100,2.319
1139400,2.29965
1139700,2.23498
1140000,2.19836
1140300,2.133
1140600,2.11998
1140900,2.07679
1141200,2.068
1141500,1.99186
1141800,1.96278
1142100,1.943
1142400,1.89098
1142700,1.831
1143000,1.82554
1143300,1.746
1143600,1.72557
1143900,1.69247
1144200,1.66909
1144500,1.618
1144800,1.59825
1145100,1.543
1145400,1.53271
1145700,1.49742
1146000,1.47674
1146300,1.443
1146600,1.43278
1146900,1.39903
1147200,1.38942
1147500,1.36354
1147800,1.36314
1148100,1.321
1148400,1.29911
1148700,1.28894
1149000,1.27259
1149300,1.26
1149600,1.24953
1149900,1.22
1150200,1.19975
1150500,1.167
1150800,1.16597
1151100,1.14677
1151400,1.14264
1151700,1.13115
1152000,1.12014
1152300,1.095
1152600,1.09032
1152900,1.077
1153200,1.07629
1153500,1.065
1153800,1.05949
1154100,1.053
1154400,1.04991
1154700,1.03871
1155000,1.037
1155300,1.036
1155600,1.02717
1155900,1.02545
1156200,1.02113
1156500,1.01671
1156800,1.02058
1157100,1.0212
1157400,1.0224
1157700,1.023
1158000,1.02254
1158300,1.02246
1158600,1.02872
1158900,1.04666
1159200,1.04983
1159500,1.058
1159800,1.058
1160100,1.06484
1160400,1.07114
1160700,1.0908
1161000,1.10289
1161300,1.1159
1161600,1.13181
1161900,1.14
1162200,1.16263
1162500,1.20416
1162800,1.2257
1163100,1.262
1163400,1.27565
1163700,1.292
1164000,1.33948
1164300,1.38679
1164600,1.41006
1164900,1.458
1165200,1.48156
1165500,1.51043
1165800,1.56781
1166100,1.63
1166400,1.66248
1166700,1.702
1167000,1.71835
1167300,1.739
1167600,1.77438
1167900,1.881
1168200,1.88461
1168500,1.954
1168800,1.95717
1169100,2.019
1169400,2.0216
1169700,2.072
1170000,2.07819
1170300,2.198
1170600,2.2016
1170900,2.25183
1171200,2.26787
1171500,2.328
1171800,2.34312
1172100,2.37856
1172400,2.38996
1172700,2.42839
1173000,2.48374
1173300,2.51198
1173600,2.53884
1173900,2.57199
1174200,2.58968
1174500,2.61901
1174800,2.63238
1175100,2.6486
1175400,2.6971
1175700,2.733
1176000,2.74394
1176300,2.746
1176600,2.78155
1176900,2.80546
1177200,2.83017
1177500,2.854
1177800,2.86469
1178100,2.878
1178400,2.89225
1178700,2.91
1179000,2.91979
1179300,2.932
1179600,2.94046
1179900,2.951
1180200,2.96701
1180500,2.987
1180800,2.98793
1181100,3.008
1181400,3.00844
1181700,3.018
1182000,3.01959
1182300,3.054
1182600,3.05931
1182900,3.06454
1183200,3.07857
1183500,3.087
1183800,3.09211
1184100,3.108
1184400,3.12077
1184700,3.126
1185000,3.12472
1185300,3.13498
1185600,3.13854
1185900,3.1505
1186200,3.15684
1186500,3.168
1186800,3.1702
1187100,3.17726
1187400,3.19183
1187700,3.199
1188000,3.20032
1188300,3.20112
1188600,3.20617
1188900,3.20549
1189200,3.20148
1189500,3.2048
1189800,3.21023
1190100,3.21799
1190400,3.23293
1190700,3.247
1191000,3.25897
1191300,3.26556
1191600,3.26688
1191900,3.272
1192200,3.27463
1192500,3.278
1192800,3.28503
1193100,3.294
1193400,3.29481
1193700,3.315
1194000,3.32608
1194300,3.34059
1194600,3.34478
1194900,3.353
1195200,3.35327
1195500,3.36
1195800,3.36034
1196100,3.369
1196400,3.369
1196700,3.38909
1197000,3.39337
1197300,3.403
1197600,3.403
1197900,3.4195
1198200,3.42244
1198500,3.43386
1198800,3.4452
1199100,3.4514
1199400,3.45487
1199700,3.45338
1200000,3.44713
1200300,3.441
1200600,3.43846
1200900,3.437
1201200,3.4396
1201500,3.443
1201800,3.44532
1202100,3.453
1202400,3.45697
1202700,3.47
1203000,3.4726
1203300,3.47996
1203600,3.49788
1203900,3.5128
1204200,3.53011
1204500,3.554
1204800,3.56535
1205100,3.58539
1205400,3.58443
1205700,3.58117
1206000,3.58031
1206300,3.59
1206600,3.59133
1206900,3.62558
1207200,3.64725
1207500,3.67459
1207800,3.69037
1208100,3.70859
1208400,3.7253
1208700,3.728
1209000,3.72982
1209300,3.7352
1209600,3.74121
1209900,3.749
1210200,3.74513
1210500,3.7412
1210800,3.74808
1211100,3.75686
1211400,3.77453
1211700,3.832
1212000,3.83329
1212300,3.84081
1212600,3.84015
1212900,3.842
1213200,3.84326
1213500,3.886
1213800,3.88463
1214100,3.88
1214400,3.85512
1214700,3.822
1215000,3.81644
1215300,3.809
1215600,3.809
1215900,3.77962
1216200,3.7689
1216500,3.74022
1216800,3.69542
1217100,3.65618
1217400,3.60177
1217700,3.56453
1218000,3.53559
1218300,3.50239
1218600,3.44297
1218900,3.3893
1219200,3.34613
1219500,3.22706
1219800,3.18935
1220100,3.14295
1220400,3.10232
1220700,3.023
1221000,3.02127
1221300,2.91381
1221600,2.87039
1221900,2.779
1222200,2.779
1222500,2.66747
1222800,2.63028
1223100,2.56187
1223400,2.50475
1223700,2.41927
1224000,2.36705
1224300,2.30958
1224600,2.23922
1224900,2.19867
1225200,2.16024
1225500,2.11243
1225800,2.01784
1226100,1.958
1226400,1.93465
1226700,1.88959
1227000,1.85284
1227300,1.774
1227600,1.75498
1227900,1.689
1228200,1.67036
1228500,1.645
1228800,1.61901
1229100,1.529
1229400,1.5275
1229700,1.463
1230000,1.44758
1230300,1.394
1230600,1.394
1230900,1.36853
1231200,1.34994
1231500,1.30974
1231800,1.28803
1232100,1.26849
1232400,1.2444
1232700,1.229
1233000,1.21398
1233300,1.18988
1233600,1.17076
1233900,1.158
1234200,1.15244
1234500,1.14152
1234800,1.12621
1235100,1.106
1235400,1.09796
1235700,1.08962
1236000,1.07237
1236300,1.064
1236600,1.064
1236900,1.064
1237200,1.05896
1237500,1.052
1237800,1.03943
1238100,1.022
1238400,1.01279
1238700,1
1239000,0.998747
1239300,0.997
1239600,0.997418
1239900,0.998
1240200,0.994656
1240500,0.99
1240800,0.986656
1241100,0.982
1241400,0.99119
1241700,1.004
1242000,1.00483
1242300,1.006
1242600,1.00517
1242900,1.004
1243200,1.01608
1243500,1.033
1243800,1.03633
1244100,1.041
1244400,1.04186
1244700,1.045
1245000,1.0564
1245300,1.098
1245600,1.1051
1245900,1.131
1246200,1.14088
1246500,1.177
1246800,1.18834
1247100,1.23
1247400,1.24004
1247700,1.277
1248000,1.28922
1248300,1.334
1248600,1.32332
1248900,1.284
1249200,1.32374
1249500,1.47
1249800,1.48342
1250100,1.533
1250400,1.54835
1250700,1.605
1251000,1.60777
1251300,1.618
1251600,1.63758
1251900,1.71
1252200,1.72432
1252500,1.777
1252800,1.78423
1253100,1.811
1253400,1.81844
1253700,1.846
1254000,1.86584
1254300,1.94
1254600,1.9495
1254900,1.985
1255200,1.99219
1255500,2.019
1255800,2.03775
1256100,2.108
1256400,2.1135
1256700,2.134
1257000,2.14349
1257300,2.179
1257600,2.18887
1257900,2.226
1258200,2.22786
1258500,2.235
1258800,2.24567
1259100,2.286
1259400,2.29083
1259700,2.309
1260000,2.31508
1260300,2.338
1260600,2.33884
1260900,2.342
1261200,2.35058
1261500,2.383
1261800,2.38405
1262100,2.388
1262400,2.3903
1262700,2.399
1263000,2.40902
1263300,2.447
1263600,2.45239
1263900,2.473
1264200,2.47939
1264500,2.504
1264800,2.50936
1265100,2.53
1265400,2.53329
1265700,2.546
1266000,2.54703
1266300,2.551
1266600,2.55223
1266900,2.557
1267200,2.56131
1267500,2.578
1267800,2.58188
1268100,2.597
1268400,2.597
1268700,2.61295
1269000,2.6132
1269300,2.659
1269600,2.65904
1269900,2.674
1270200,2.674
1270500,2.64718
1270800,2.64707
1271100,2.676
1271400,2.67605
1271700,2.694
1272000,2.69401
1272300,2.748
1272600,2.748
1272900,2.748
1273200,2.748
1273500,2.747
1273800,2.747
1274100,2.77491
1274400,2.775
1274700,2.78799
1275000,2.788
1275300,2.80097
1275600,2.801
1275900,2.81883
1276200,2.819
1276500,2.83298
1276800,2.833
1277100,2.82901
1277400,2.829
1277700,2.86488
1278000,2.865
1278300,2.87596
1278600,2.876
1278900,2.88796
1279200,2.888
1279500,2.93955
1279800,2.94
1280100,2.97783
1280400,2.978
1280700,2.99694
1281000,2.997
1281300,3.03976
1281600,3.04
1281900,3.08585
1282200,3.086
1282500,3.10485
1282800,3.10908
1283100,3.13641
1283400,3.13137
1283700,3.16677
1284000,3.167
1284300,3.17495
1284600,3.175
1284900,3.17898
1285200,3.179
1285500,3.19989
1285800,3.2
1286100,3.20796
1286400,3.21
1286700,3.22786
1287000,3.228
1287300,3.24591
1287600,3.246
1287900,3.246
1288200,3.25474
1288500,3.257
1288800,3.25938
1289100,3.26
1289400,3.28223
1289700,3.288
1290000,3.29991
1290300,3.303
1290600,3.34474
1290900,3.356
1291200,3.37379
1291500,3.386
1291800,3.40414
1292100,3.42278
1292400,3.46155
1292700,3.484
1293000,3.48874
1293300,3.492
1293600,3.5024
1293900,3.51877
1294200,3.53548
1294500,3.561
1294800,3.57393
1295100,3.594
1295400,3.60494
1295700,3.622
1296000,3.64167
1296300,3.673
1296600,3.67658
1296900,3.6896
1297200,3.69526
1297500,3.722
1297800,3.72708
1298100,3.749
1298400,3.75333
1298700,3.772
1299000,3.77723
1299300,3.8
1299600,3.79925
1299900,3.796
1300200,3.78344
1300500,3.729
1300800,3.72263
1301100,3.695
1301400,3.69317
1301700,3.685
1302000,3.685
1302300,3.68109
1302600,3.681
1302900,3.6124
1303200,3.594
1303500,3.5618
1303800,3.553
1304100,3.48115
1304400,3.45016
1304700,3.442
1305000,3.40221
1305300,3.33246
1305600,3.28332
1305900,3.273
1306200,3.20695
1306500,3.14581
1306800,2.9938
1307100,2.947
1307400,2.9161
1307700,2.894
1308000,2.83747
1308300,2.797
1308600,2.67975
1308900,2.596
1309200,2.55807
1309500,2.531
1309800,2.47247
1310100,2.38914
1310400,2.31413
1310700,2.23
1311000,2.21012
1311300,2.178
1311600,2.14628
1311900,2.004
1312200,1.96431
1312500,1.9
1312800,1.88296
1313100,1.806
1313400,1.7935
1313700,1.737
1314000,1.72199
1314300,1.654
1314600,1.64102
1314900,1.60682
1315200,1.61641
1315500,1.50747
1315800,1.52212
1316100,1.43534
1316400,1.433
1316700,1.40759
1317000,1.40141
1317300,1.34658
1317600,1.3378
1317900,1.29537
1318200,1.27076
1318500,1.267
1318800,1.23117
1319100,1.221
1319400,1.20465
1319700,1.2
1320000,1.16185
1320300,1.151
1320600,1.15801
1320900,1.16
1321200,1.13396
1321500,1.115
1321800,1.11038
1322100,1.107
1322400,1.09049
1322700,1.08143
1323000,1.06866
1323300,1.063
1323600,1.05147
1323900,1.043
1324200,1.04018
1324500,1.027
1324800,1.02338
1325100,1.006
1325400,1.00269
1325700,0.992735
1326000,0.98925
1326300,0.987
1326600,0.987
1326900,0.983109
1327200,0.983
1327500,0.971277
1327800,0.97014
1328100,0.987443
1328400,0.988
1328700,0.99481
1329000,0.995
1329300,1.01148
1329600,1.012
1329900,1.02655
1330200,1.0294
1330500,1.03242
1330800,1.04609
1331100,1.04661
1331400,1.08927
1331700,1.101
1332000,1.12025
1332300,1.126
1332600,1.15218
1332900,1.16
1333200,1.20538
1333500,1.219
1333800,1.2749
1334100,1.292
1334400,1.30339
1334700,1.312
1335000,1.35999
1335300,1.442
1335600,1.45894
1335900,1.488
1336200,1.49861
1336500,1.517
1336800,1.52962
1337100,1.5812
1337400,1.59587
1337700,1.637
1338000,1.64881
1338300,1.69408
1338600,1.70586
1338900,1.755
1339200,1.755
1339500,1.8014
1339800,1.80817
1340100,1.82556
1340400,1.82607
1340700,1.88567
1341000,1.91793
1341300,1.93819
1341600,1.95735
1341900,1.97815
1342200,1.99509
1342500,2.04788
1342800,2.06882
1343100,2.09738
1343400,2.10021
1343700,2.11789
1344000,2.12563
1344300,2.14135
1344600,2.15657
1344900,2.18872
1345200,2.1926
1345500,2.21231
1345800,2.22692
1346100,2.25394
1346400,2.255
1346700,2.27233
1347000,2.27495
1347300,2.29368
1347600,2.30166
1347900,2.30734
1348200,2.31367
1348500,2.326
1348800,2.3281
1349100,2.34309
1349400,2.3504
1349700,2.36752
1350000,2.37365
1350300,2.391
1350600,2.3946
1350900,2.41052
1351200,2.41895
1351500,2.41801
1351800,2.41813
1352100,2.42
1352400,2.42673
1352700,2.43487
1353000,2.44176
1353300,2.451
1353600,2.45928
1353900,2.474
1354200,2.4768
1354500,2.48744
1354800,2.49518
1355100,2.533
1355400,2.533
1355700,2.54449
1356000,2.54787
1356300,2.55494
1356600,2.56253
1356900,2.574
1357200,2.57673
1357500,2.58742
1357800,2.59276
1358100,2.60511
1358400,2.61122
1358700,2.64976
1359000,2.65453
1359300,2.66724
1359600,2.67069
1359900,2.68122
1360200,2.68978
1360500,2.70051
1360800,2.70216
1361100,2.7128
1361400,2.73096
1361700,2.74
1362000,2.74972
1362300,2.76774
1362600,2.77705
1362900,2.794
1363200,2.79677
1363500,2.81065
1363800,2.82048
1364100,2.836
1364400,2.836
1364700,2.86077
1365000,2.86517
1365300,2.871
1365600,2.871
1365900,2.90594
1366200,2.91446
1366500,2.945
1366800,2.94606
1367100,2.952
1367400,2.96473
1367700,2.983
1368000,2.99179
1368300,3.011
1368600,3.0152
1368900,3.023
1369200,3.02989
1369500,3.0436
1369800,3.04935
1370100,3.058
1370400,3.06426
1370700,3.07723
1371000,3.08433
1371300,3.09779
1371600,3.10337
1371900,3.117
1372200,3.12084
1372500,3.128
1372800,3.128
1373100,3.11852
1373400,3.1253
1373700,3.139
1374000,3.13885
1374300,3.13619
1374600,3.13516
1374900,3.14634
1375200,3.1573
1375500,3.19724
1375800,3.2
1376100,3.22638
1376400,3.23367
1376700,3.2674
1377000,3.27408
1377300,3.335
1377600,3.335
1377900,3.34635
1378200,3.347
1378500,3.44804
1378800,3.46197
1379100,3.509
1379400,3.5201
1379700,3.586
1380000,3.59254
1380300,3.605
1380600,3.62497
1380900,3.648
1381200,3.65544
1381500,3.65894
1381800,3.66783
1382100,3.70269
1382400,3.707
1382700,3.73719
1383000,3.7362
1383300,3.73241
1383600,3.76114
1383900,3.78575
1384200,3.85018
1384500,3.87965
1384800,3.91405
1385100,3.92
1385400,3.92
1385700,3.92
1386000,3.93057
1386300,3.93242
1386600,3.96644
1386900,3.991
1387200,3.97009
1387500,3.94957
1387800,3.94185
1388100,3.935
1388400,3.92172
1388700,3.896
1389000,3.86313
1389300,3.799
1389600,3.79214
1389900,3.75
1390200,3.75803
1390500,3.75371
1390800,3.76815
1391100,3.63041
1391400,3.5537
1391700,3.317
1392000,3.29256
1392300,3.245
1392600,3.19001
1392900,3.083
1393200,3.04005
1393500,2.956
1393800,2.94267
1394100,2.89321
1394400,2.86496
1394700,2.713
1395000,2.713
1395300,2.59888
1395600,2.57546
1395900,2.49567
1396200,2.44299
1396500,2.39151
1396800,2.30625
1397100,2.27759
1397400,2.20084
1397700,2.14589
1398000,2.09444
1398300,2.0334
1398600,1.9712
1398900,1.898
1399200,1.88265
1399500,1.83277
1399800,1.81249
1400100,1.791
1400400,1.74222
1400700,1.654
1401000,1.64881
1401300,1.615
1401600,1.57779
1401900,1.503
1402200,1.47905
1402500,1.431
1402800,1.42238
1403100,1.38526
1403400,1.38065
1403700,1.357
1404000,1.34341
1404300,1.29371
1404600,1.28499
1404900,1.27039
1405200,1.24172
1405500,1.23066
1405800,1.2114
1406100,1.19519
1406400,1.1641
1406700,1.15087
1407000,1.13911
1407300,1.13463
1407600,1.12473
1407900,1.10194
1408200,1.09365
1408500,1.085
1408800,1.07872
1409100,1.073
1409400,1.07037
1409700,1.065
1410000,1.06336
1410300,1.05961
1410600,1.05907
1410900,1.05217
1411200,1.04643
1411500,1.04107
1411800,1.0402
1412100,1.03729
1412400,1.03548
1412700,1.025
1413000,1.02506
1413300,1.0242
1413600,1.01935
1413900,1.015
1414200,1.02828
1414500,1.03353
1414800,1.04001
1415100,1.04252
1415400,1.04208
1415700,1.042
1416000,1.05192
1416300,1.06162
1416600,1.07273
1416900,1.097
1417200,1.10455
1417500,1.1118
1417800,1.12905
1418100,1.1642
1418400,1.18569
1418700,1.207
1419000,1.21667
1419300,1.23894
1419600,1.24504
1419900,1.328
1420200,1.33555
1420500,1.389
1420800,1.4002
1421100,1.42978
1421400,1.44101
1421700,1.532
1422000,1.532
1422300,1.60025
1422600,1.60882
1422900,1.64933
1423200,1.64871
1423500,1.75002
1423800,1.78091
1424100,1.81256
1424400,1.81527
1424700,1.85211
1425000,1.88773
1425300,1.9326
1425600,1.95261
1425900,1.96
1426200,1.96257
1426500,1.968
1426800,1.98084
1427100,2.043
1427400,2.1114
1427700,2.12126
1428000,2.13311
1428300,2.136
1428600,2.18851
1428900,2.211
1429200,2.22803
1429500,2.2444
1429800,2.25792
1430100,2.265
1430400,2.27922
1430700,2.31
1431000,2.32189
1431300,2.333
1431600,2.34329
1431900,2.353
1432200,2.36888
1432500,2.403
1432800,2.40617
1433100,2.413
1433400,2.42474
1433700,2.44324
1434000,2.44158
1434300,2.457
1434600,2.47481
1434900,2.48517
1435200,2.48904
1435500,2.52216
1435800,2.52576
1436100,2.531
1436400,2.54388
1436700,2.549
1437000,2.5547
1437300,2.5716
1437600,2.57777
1437900,2.6203
1438200,2.63746
1438500,2.65724
1438800,2.65939
1439100,2.678
1439400,2.6791
1439700,2.68457
1440000,2.68689
1440300,2.6908
1440600,2.70209
1440900,2.71366
1441200,2.73984
1441500,2.76
1441800,2.7646
1442100,2.79217
1442400,2.80256
1442700,2.82807
1443000,2.8398
1443300,2.867
1443600,2.87758
1443900,2.8822
1444200,2.89245
1444500,2.91072
1444800,2.92788
1445100,2.953
1445400,2.96117
1445700,2.97439
1446000,2.97731
1446300,2.979
1446600,2.98696
1446900,2.9938
1447200,2.99238
1447500,2.991
1447800,2.99202
1448100,2.9932
1448400,3.008
1448700,3.022
1449000,3.02529
1449300,3.052
1449600,3.05145
1449900,3.047
1450200,3.04985
1450500,3.074
1450800,3.08773
1451100,3.10131
1451400,3.1018
1451700,3.102
1452000,3.09675
1452300,3.085
1452600,3.09761
1452900,3.126
1453200,3.13062
1453500,3.141
1453800,3.15513
1454100,3.187
1454400,3.187
1454700,3.187
1455000,3.19633
1455300,3.2114
1455600,3.21655
1455900,3.265
1456200,3.26511
1456500,3.266
1456800,3.2719
1457100,3.322
1457400,3.32398
1457700,3.341
1458000,3.34173
1458300,3.348
1458600,3.34905
1458900,3.3556
1459200,3.35696
1459500,3.371
1459800,3.371
1460100,3.41433
1460400,3.419
1460700,3.41243
1461000,3.41379
1461300,3.39536
1461600,3.393
1461900,3.3903
1462200,3.39
1462500,3.42421
1462800,3.43161
1463100,3.46961
1463400,3.48201
1463700,3.49539
1464000,3.5063
1464300,3.5045
1464600,3.497
1464900,3.494
1465200,3.58704
1465500,3.62181
1465800,3.68699
1466100,3.72
1466400,3.77386
1466700,3.797
1467000,3.87421
1467300,3.93114
1467600,3.95785
1467900,3.956
1468200,3.94282
1468500,3.9362
1468800,3.94729
1469100,3.959
1469400,3.97475
1469700,4.02281
1470000,4.07119
1470300,4.08759
1470600,4.12112
1470900,4.155
1471200,4.15829
1471500,4.18726
1471800,4.18926
1472100,4.20081
1472400,4.21228
1472700,4.232
1473000,4.23354
1473300,4.248
1473600,4.2215
1473900,4.19818
1474200,4.20221
1474500,4.21079
1474800,4.21248
1475100,4.216
1475400,4.18707
1475700,4.118
1476000,4.10323
1476300,4.068
1476600,4.04026
1476900,3.95176
1477200,3.92137
1477500,3.84987
1477800,3.78686
1478100,3.662
1478400,3.662
1478700,3.62176
1479000,3.55375
1479300,3.45542
1479600,3.41006
1479900,3.38086
1480200,3.32988
1480500,3.2352
1480800,3.21382
1481100,3.08032
1481400,3.04437
1481700,2.9
1482000,2.8611
1482300,2.821
1482600,2.70826
1482900,2.592
1483200,2.55725
1483500,2.43767
1483800,2.419
1484100,2.32923
1484400,2.28582
1484700,2.129
1485000,2.129
1485300,2.02841
1485600,1.96704
1485900,1.945
1486200,1.87639
1486500,1.83433
1486800,1.77896
1487100,1.75122
1487400,1.71037
1487700,1.696
1488000,1.64988
1488300,1.59023
1488600,1.55774
1488900,1.509
1489200,1.49701
1489500,1.46474
1489800,1.44325
1490100,1.43233
1490400,1.40817
1490700,1.351
1491000,1.34084
1491300,1.31582
1491600,1.31116
1491900,1.29733
1492200,1.26554
1492500,1.25965
1492800,1.22457
1493100,1.218
1493400,1.21259
1493700,1.20119
1494000,1.18126
1494300,1.16254
1494600,1.13958
1494900,1.12991
1495200,1.11616
1495500,1.0984
1495800,1.07484
1496100,1.062
1496400,1.05764
1496700,1.053
1497000,1.05418
1497300,1.0498
1497600,1.04365
1497900,1.039
1498200,1.03744
1498500,1.03342
1498800,1.03258
1499100,1.03973
1499400,1.04015
1499700,1.038
1500000,1.038
1500300,1.0336
1500600,1.03433
1500900,1.049
1501200,1.0494
1501500,1.05077
1501800,1.05207
1502100,1.07106
1502400,1.08541
1502700,1.094
1503000,1.10492
1503300,1.11
1503600,1.13013
1503900,1.136
1504200,1.14906
1504500,1.17436
1504800,1.18171
1505100,1.19
1505400,1.22089
1505700,1.3
1506000,1.3057
1506300,1.3958
1506600,1.41045
1506900,1.49
1507200,1.50314
1507500,1.54779
1507800,1.56947
1508100,1.683
1508400,1.70865
1508700,1.775
1509000,1.77745
1509300,1.806
1509600,1.81423
1509900,1.911
1510200,1.9246
1510500,1.96
1510800,1.97196
1511100,2.01197
1511400,2.02458
1511700,2.10178
1512000,2.12505
1512300,2.181
1512600,2.18412
1512900,2.222
1513200,2.22714
1513500,2.289
1513800,2.289
1514100,2.32056
1514400,2.325
1514700,2.35119
1515000,2.40504
1515300,2.44041
1515600,2.45646
1515900,2.46857
1516200,2.48627
1516500,2.4916
1516800,2.49893
1517100,2.51368
1517400,2.51847
1517700,2.51963
1518000,2.51605
1518300,2.515
1518600,2.52453
1518900,2.558
1519200,2.57119
1519500,2.598
1519800,2.60339
1520100,2.606
1520400,2.61499
1520700,2.625
1521000,2.65462
1521300,2.669
1521600,2.66569
1521900,2.662
1522200,2.67179
1522500,2.67978
1522800,2.70072
1523100,2.711
1523400,2.71839
1523700,2.722
1524000,2.73577
1524300,2.7564
1524600,2.758
1524900,2.758
1525200,2.76205
1525500,2.773
1525800,2.77721
1526100,2.782
1526400,2.79164
1526700,2.818
1527000,2.83243
1527300,2.85439
1527600,2.85936
1527900,2.881
1528200,2.88339
1528500,2.89
1528800,2.89026
1529100,2.894
1529400,2.89934
1529700,2.974
1530000,2.97604
1530300,3.005
1530600,3.00663
1530900,3.03199
1531200,3.0343
1531500,3.05
1531800,3.05077
1532100,3.062
1532400,3.0674
1532700,3.08093
1533000,3.07637
1533300,3.122
1533600,3.12781
1533900,3.144
1534200,3.14572
1534500,3.171
1534800,3.17576
1535100,3.245
1535400,3.245
1535700,3.18624
1536000,3.177
1536300,3.19231
1536600,3.201
1536900,3.22083
1537200,3.224
1537500,3.24124
1537800,3.25195
1538100,3.256
1538400,3.27015
1538700,3.29386
1539000,3.31013
1539300,3.34202
1539600,3.35656
1539900,3.37184
1540200,3.37863
1540500,3.41351
1540800,3.42245
1541100,3.4393
1541400,3.44659
1541700,3.43141
1542000,3.41631
1542300,3.402
1542600,3.45075
1542900,3.49341
1543200,3.46544
1543500,3.46
1543800,3.48219
1544100,3.486
1544400,3.51913
1544700,3.53485
1545000,3.54036
1545300,3.543
1545600,3.55872
1545900,3.567
1546200,3.56313
1546500,3.55854
1546800,3.55426
1547100,3.552
1547400,3.53423
1547700,3.525
1548000,3.50263
1548300,3.491
1548600,3.50142
1548900,3.507
1549200,3.53742
1549500,3.56749
1549800,3.61148
1550100,3.649
1550400,3.65357
1550700,3.659
1551000,3.70924
1551300,3.769
1551600,3.76854
1551900,3.768
1552200,3.76672
1552500,3.7726
1552800,3.78813
1553100,3.81288
1553400,3.82573
1553700,3.867
1554000,3.86791
1554300,3.88463
1554600,3.86601
1554900,3.777
1555200,3.8086
1555500,3.88341
1555800,3.8964
1556100,3.916
1556400,3.91755
1556700,3.945
1557000,3.96861
1557300,4.038
1557600,4.038
1557900,4.00093
1558200,4.01597
1558500,3.98
1558800,3.99684
1559100,4.047
1559400,4.047
